ID,Seller,Category,Locations,Price,Currency,Rooms,Area,Floor
2899834,Agentlik,Yeni tikili,['Nasimi r.'],365000,AZN,3,140.0,5
2845352,Agentlik,Yeni tikili,['Narimanov r.'],255000,AZN,4,160.0,10
2851151,Agentlik,Yeni tikili,"['Ichari Shahar m.', 'Nasimi r.']",182000,AZN,2,73.0,5
2899833,Owner,Yeni tikili,"['8 Noyabr m.', 'Yasamal r.', 'Yasamal q.']",93000,AZN,2,70.0,15
2899830,Agentlik,Kohna tikili,"['Sahil m.', '28 May m.', 'Sabail r.']",107000,AZN,1,38.0,2
2899829,Owner,Yeni tikili,"['Memar Acami m.', '20 Yanvar m.', 'Nasimi r.', '3-cu mikrorayon q.']",158000,AZN,2,85.0,9
2899827,Agentlik,Kohna tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",143000,AZN,3,60.0,2
2899823,Agentlik,Kohna tikili,['Narimanov r.'],179000,AZN,3,90.0,4
2822986,Agentlik,Kohna tikili,['Nasimi r.'],109000,AZN,3,72.0,5
2884818,Agentlik,Yeni tikili,['Nasimi r.'],169000,AZN,2,77.0,12
2881180,Agentlik,Kohna tikili,"['Ganclik m.', 'Narimanov r.']",85500,AZN,2,45.0,1
2865021,Agentlik,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",179000,AZN,3,110.0,15
2822355,Agentlik,Yeni tikili,['Nasimi r.'],133100,AZN,2,60.5,3
2914731,Agentlik,Kohna tikili,"['Xatai r.', 'Hazi Aslanov q.']",81000,AZN,2,70.0,9
2912267,Agentlik,Yeni tikili,['Nasimi r.'],950240,AZN,4,237.6,6
2835755,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",255000,AZN,3,165.0,7
2899821,Owner,Kohna tikili,"['Xatai r.', 'Ahmadli q.']",85000,AZN,2,52.0,9
2899818,Agentlik,Kohna tikili,['Nasimi r.'],179000,AZN,3,90.0,4
2899817,Owner,Yeni tikili,"['Darnagul m.', 'Narimanov r.', 'Boyukshor q.']",267000,AZN,4,126.0,11
2897739,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",350000,AZN,3,135.0,6
2899812,Agentlik,Yeni tikili,"['Ganclik m.', 'Narimanov r.']",180000,AZN,3,120.0,7
2899811,Agentlik,Kohna tikili,['Narimanov r.'],149500,AZN,3,110.0,4
2899810,Owner,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",222000,AZN,4,166.0,9
2899809,Agentlik,Yeni tikili,"['Xatai r.', 'Hazi Aslanov q.']",199500,AZN,4,130.0,11
2891006,Owner,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",123900,AZN,2,88.5,10
2899804,Agentlik,Kohna tikili,"['Xatai r.', 'Hazi Aslanov q.']",78900,AZN,2,60.0,2
28998,Agentlik,Yeni tikili,['Narimanov r.'],260000,AZN,3,151.0,14
2887199,Agentlik,Kohna tikili,"['Suraxani r.', 'Yeni Gunashli q.']",117000,AZN,5,110.0,2
2858465,Agentlik,Kohna tikili,"['Xalqlar Dostlugu m.', 'Nizami r.', '8-ci kilometr q.']",119000,AZN,3,71.0,7
2899802,Owner,Yeni tikili,"['Sabail r.', 'Bayil q.']",490000,AZN,3,165.8,10
2899800,Owner,Yeni tikili,['Nasimi r.'],105000,AZN,1,61.6,4
28997,Agentlik,Yeni tikili,['Narimanov r.'],106000,AZN,2,62.0,17
2899795,Agentlik,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.']",260000,AZN,4,186.0,9
2899794,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",80000,AZN,2,50.0,11
2899791,Agentlik,Kohna tikili,"['Yasamal r.', 'Yeni Yasamal q.']",68000,AZN,2,50.0,2
2860431,Agentlik,Kohna tikili,"['Xatai r.', 'Kohna Gunashli q.']",96000,AZN,3,80.0,5
2629227,Owner,Kohna tikili,"['28 May m.', 'Nasimi r.']",230000,AZN,4,110.0,6
2899786,Owner,Yeni tikili,"['Ganclik m.', 'Nasimi r.']",120000,AZN,2,60.0,8
2899783,Owner,Kohna tikili,['Narimanov r.'],154000,AZN,4,111.0,3
26875,Agentlik,Yeni tikili,['Narimanov r.'],179000,AZN,3,93.0,11
2127884,Owner,Yeni tikili,['Sabail r.'],718620,AZN,4,239.5,23
1738469,Owner,Yeni tikili,"['Nasimi m.', 'Binaqadi r.', '9-cu mikrorayon q.']",450000,AZN,5,250.0,7
2612782,Owner,Yeni tikili,"['Yasamal r.', 'Yasamal q.']",245000,AZN,4,145.0,9
2887611,Owner,Kohna tikili,['Narimanov r.'],112000,AZN,2,55.0,4
2308532,Owner,Kohna tikili,"['28 May m.', 'Sabail r.']",210000,AZN,3,100.0,4
2899779,Agentlik,Kohna tikili,"['Hazi Aslanov m.', 'Xatai r.', 'Ahmadli q.']",113000,AZN,3,80.0,6
2899777,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",54000,AZN,1,71.0,9
28997,Owner,Yeni tikili,['Narimanov r.'],165000,AZN,2,84.0,6
2867802,Agentlik,Kohna tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",78000,AZN,2,36.0,3
2708064,Agentlik,Yeni tikili,"['Sabail r.', 'Badamdar q.']",210000,AZN,2,96.0,15
2744532,Agentlik,Yeni tikili,"['Sabail r.', 'Badamdar q.']",240000,AZN,3,135.0,3
2899771,Owner,Kohna tikili,"['Xalqlar Dostlugu m.', 'Nizami r.']",77000,AZN,2,54.0,5
2899770,Agentlik,Yeni tikili,"['Xatai r.', 'Ahmadli q.']",110000,AZN,3,108.0,15
2899769,Agentlik,Kohna tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",87000,AZN,2,60.0,7
2847704,Owner,Yeni tikili,"['Memar Acami m.', 'Binaqadi r.', '9-cu mikrorayon q.']",97000,AZN,2,60.0,18
2899767,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",237500,AZN,2,95.0,5
2899765,Agentlik,Kohna tikili,"['Xatai r.', 'Ahmadli q.']",103000,AZN,3,88.0,1
2632830,Agentlik,Yeni tikili,"['8 Noyabr m.', 'Nasimi r.']",225000,AZN,3,134.0,5
2745469,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",210000,AZN,3,104.0,9
2899760,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",550000,AZN,5,275.0,8
28997,Agentlik,Yeni tikili,['Narimanov r.'],93000,AZN,1,47.8,16
2898133,Owner,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",176000,AZN,2,110.0,11
2899757,Owner,Kohna tikili,"['Suraxani r.', 'Hovsan q.']",82000,AZN,3,70.0,9
2899756,Owner,Kohna tikili,['Narimanov r.'],115000,AZN,2,70.0,6
2899755,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",127000,AZN,2,80.0,12
2899753,Agentlik,Yeni tikili,"['Bakmil m.', 'Nariman Narimanov m.', 'Narimanov r.']",189999,AZN,3,95.0,7
2899752,Agentlik,Kohna tikili,"['Suraxani r.', 'Yeni Gunashli q.']",57000,AZN,2,55.0,8
2899751,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.', 'Yasamal q.']",130000,AZN,4,105.0,11
2686275,Owner,Yeni tikili,"['Sabunchu r.', 'Bakixanov q.']",88800,AZN,1,61.0,17
2898224,Owner,Yeni tikili,"['Neftchilar m.', 'Nizami r.']",125000,AZN,2,67.0,12
2895992,Owner,Yeni tikili,"['Sabunchu r.', 'Nardaran q.']",312290,AZN,2,83.9,2
2804955,Owner,Yeni tikili,['Nasimi r.'],240000,AZN,3,120.0,5
2899750,Agentlik,Yeni tikili,"['Ahmadli m.', 'Hazi Aslanov m.', 'Xatai r.', 'Ahmadli q.']",126000,AZN,2,64.0,13
2899744,Owner,Yeni tikili,"['8 Noyabr m.', 'Nasimi r.']",170000,AZN,2,80.0,18
2899743,Agentlik,Yeni tikili,"['Ahmadli m.', 'Xatai r.', 'Ahmadli q.']",87000,AZN,2,63.5,16
28997,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",279000,AZN,3,138.0,8
2899740,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.', 'Yasamal q.']",98000,AZN,2,55.0,17
2899734,Agentlik,Kohna tikili,"['Xalqlar Dostlugu m.', 'Nizami r.']",87000,AZN,3,60.0,9
2899735,Agentlik,Kohna tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",112999,AZN,3,70.0,6
2899733,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",144000,AZN,3,118.0,10
2899730,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",352000,AZN,4,200.0,8
2826675,Owner,Yeni tikili,"['Absheron r.', 'Masazir q.']",41300,AZN,1,59.0,14
2838967,Agentlik,Yeni tikili,['Xatai r.'],155000,AZN,3,93.0,5
2899724,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.', 'Yasamal q.']",137000,AZN,4,105.0,18
2881689,Owner,Yeni tikili,"['Nasimi r.', '4-cu mikrorayon q.']",130000,AZN,2,85.0,8
2699851,Agentlik,Kohna tikili,"['Xatai r.', 'Hazi Aslanov q.']",79000,AZN,3,89.0,9
2899721,Agentlik,Kohna tikili,"['Xatai r.', 'Kohna Gunashli q.']",96000,AZN,3,80.0,5
2817304,Owner,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.', 'Yasamal q.']",100000,AZN,3,70.0,18
28997,Owner,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",207000,AZN,2,90.0,3
2899717,Agentlik,Yeni tikili,['Nasimi r.'],173000,AZN,2,90.8,13
2830768,Owner,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",550000,AZN,4,220.0,15
2899711,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",156600,AZN,2,87.0,8
28997,Agentlik,Kohna tikili,"['Nariman Narimanov m.', 'Narimanov r.']",187000,AZN,3,90.0,5
2899708,Agentlik,Yeni tikili,"['Binaqadi r.', '8-ci mikrorayon q.']",115000,AZN,2,65.0,12
2899706,Agentlik,Kohna tikili,['Yasamal r.'],130000,AZN,3,74.0,6
2899705,Agentlik,Kohna tikili,"['Suraxani r.', 'Yeni Gunashli q.']",96000,AZN,4,80.0,1
2908401,Agentlik,Yeni tikili,['Narimanov r.'],235000,AZN,3,165.0,18
2118209,Owner,Yeni tikili,"['Ichari Shahar m.', 'Sabail r.']",484120,AZN,3,127.4,6
2714914,Owner,Yeni tikili,['Nasimi r.'],270000,AZN,3,116.0,4
2904196,Agentlik,Yeni tikili,['Nasimi r.'],223000,AZN,3,131.0,13
2899700,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.', 'Yasamal q.']",79000,AZN,2,55.0,15
2899699,Agentlik,Kohna tikili,['Nasimi r.'],128000,AZN,3,85.0,5
2899698,Agentlik,Yeni tikili,"['8 Noyabr m.', 'Yasamal r.']",100000,AZN,2,60.0,19
2866195,Owner,Kohna tikili,['Yasamal r.'],147000,AZN,3,75.0,2
2899697,Owner,Kohna tikili,"['Sahil m.', 'Sabail r.']",205000,AZN,3,71.0,2
2899696,Agentlik,Yeni tikili,"['Nasimi m.', 'Binaqadi r.', '6-ci mikrorayon q.']",100000,AZN,2,100.0,1
2899695,Agentlik,Kohna tikili,"['Hazi Aslanov m.', 'Xatai r.']",86000,AZN,2,84.0,8
2795601,Agentlik,Yeni tikili,['Yasamal r.'],245000,AZN,2,110.0,18
2899692,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",265000,AZN,4,136.0,14
2899689,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",108000,AZN,2,72.0,15
2630594,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",300000,AZN,4,140.0,15
2899690,Agentlik,Kohna tikili,"['Binaqadi r.', '8-ci mikrorayon q.']",82000,AZN,2,45.0,5
2631937,Agentlik,Yeni tikili,['Nasimi r.'],700000,AZN,4,206.0,11
2633957,Agentlik,Yeni tikili,['Xatai r.'],169000,AZN,1,52.0,1
2899687,Agentlik,Yeni tikili,"['8 Noyabr m.', 'Nasimi r.']",180000,AZN,3,110.0,15
2627245,Agentlik,Yeni tikili,"['Ganclik m.', 'Narimanov r.']",400000,AZN,3,165.0,7
2743757,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",300000,AZN,3,165.0,8
2899685,Owner,Yeni tikili,"['Binaqadi r.', 'Xutor q.']",135000,AZN,3,80.0,4
2631935,Agentlik,Yeni tikili,"['Ichari Shahar m.', 'Sabail r.']",260000,AZN,3,85.0,5
2627247,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",240000,AZN,3,95.0,12
2627257,Agentlik,Yeni tikili,['Sabail r.'],285000,AZN,4,157.0,6
2630792,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",285000,AZN,3,140.0,12
2850798,Agentlik,Kohna tikili,"['Sahil m.', '28 May m.', 'Sabail r.']",430000,AZN,3,120.0,3
2899682,Agentlik,Yeni tikili,"['Binaqadi r.', '8-ci mikrorayon q.']",265000,AZN,4,160.0,8
2099419,Owner,Yeni tikili,"['Absheron r.', 'Novxani q.']",140686,AZN,3,108.2,4
2906018,Owner,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.', 'Ahmadli q.']",183000,AZN,3,127.0,4
2895007,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '5-ci mikrorayon q.']",83230,AZN,1,57.4,2
2889567,Owner,Yeni tikili,"['Absheron r.', 'Masazir q.']",32500,AZN,2,43.4,4
2899681,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",96500,AZN,1,51.0,12
28996,Agentlik,Kohna tikili,['Narimanov r.'],90000,AZN,1,45.0,4
2875480,Owner,Kohna tikili,"['Nasimi m.', 'Binaqadi r.', '9-cu mikrorayon q.']",138000,AZN,3,100.0,3
2899677,Owner,Yeni tikili,"['Nizami m.', 'Nasimi r.']",172000,AZN,2,91.0,13
2899676,Agentlik,Yeni tikili,['Nasimi r.'],190400,AZN,3,112.0,8
2820098,Owner,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",178000,AZN,3,146.0,6
2899673,Owner,Yeni tikili,"['28 May m.', 'Nasimi r.']",340000,AZN,4,200.0,17
2899671,Agentlik,Yeni tikili,['Nasimi r.'],219600,AZN,3,122.0,12
2899668,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",88000,AZN,2,55.0,10
2899667,Agentlik,Yeni tikili,['Yasamal r.'],90000,AZN,2,60.2,9
2899666,Agentlik,Yeni tikili,['Nasimi r.'],210000,AZN,3,103.0,6
2899664,Owner,Yeni tikili,['Nasimi r.'],95500,AZN,1,37.0,3
2899662,Agentlik,Yeni tikili,['Nizami r.'],110000,AZN,2,60.0,8
2899656,Agentlik,Kohna tikili,"['Yasamal r.', 'Yeni Yasamal q.']",90000,AZN,2,60.0,3
2851155,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",220000,AZN,5,170.0,12
2899652,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",434400,AZN,3,181.0,13
2899649,Agentlik,Yeni tikili,['Nasimi r.'],187000,AZN,3,129.0,14
2899647,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",79000,AZN,2,50.0,16
2899646,Owner,Kohna tikili,"['Suraxani r.', 'Hovsan q.']",50000,AZN,1,32.0,6
2899643,Agentlik,Yeni tikili,['Binaqadi r.'],160000,AZN,3,97.0,16
2899642,Owner,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",164000,AZN,3,108.0,9
2899639,Owner,Kohna tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",120000,AZN,2,57.0,5
2848172,Agentlik,Yeni tikili,"['Xatai r.', 'Hazi Aslanov q.']",170000,AZN,4,210.0,17
2847678,Agentlik,Yeni tikili,"['Nasimi m.', 'Binaqadi r.', '6-ci mikrorayon q.']",195000,AZN,3,120.0,3
2855420,Owner,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",107000,AZN,2,64.7,3
2888440,Owner,Yeni tikili,"['Xatai r.', 'Hazi Aslanov q.']",140000,AZN,3,120.0,2
2821911,Owner,Yeni tikili,"['28 May m.', 'Nasimi r.']",230470,AZN,3,121.3,6
2744311,Owner,Yeni tikili,['Narimanov r.'],160000,AZN,2,78.0,5
2796110,Agentlik,Yeni tikili,['Nasimi r.'],298000,AZN,4,190.0,5
2899637,Agentlik,Kohna tikili,"['Sahil m.', 'Sabail r.']",155000,AZN,4,174.0,1
2899636,Agentlik,Kohna tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",130000,AZN,3,70.0,8
2850156,Owner,Yeni tikili,"['Ichari Shahar m.', 'Sabail r.']",520000,AZN,3,155.0,10
28996,Agentlik,Yeni tikili,['Narimanov r.'],176000,AZN,2,115.0,6
2899625,Agentlik,Yeni tikili,['Xatai r.'],130000,AZN,3,100.0,15
28996,Agentlik,Kohna tikili,['Narimanov r.'],112000,AZN,2,45.0,2
2899622,Owner,Kohna tikili,['Nizami r.'],77000,AZN,2,54.0,5
2899621,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",91500,AZN,2,64.0,20
2899620,Agentlik,Yeni tikili,['Nizami r.'],103000,AZN,2,70.0,7
2851226,Agentlik,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.']",186000,AZN,3,110.0,16
2899618,Agentlik,Yeni tikili,"['28 May m.', 'Sahil m.', 'Nasimi r.']",394000,AZN,3,155.0,12
2899615,Agentlik,Kohna tikili,['Narimanov r.'],165900,AZN,4,110.0,5
2899614,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",87400,AZN,2,60.0,16
2899612,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",275000,AZN,3,137.0,11
2899610,Owner,Yeni tikili,['Narimanov r.'],171000,AZN,2,115.0,6
2899609,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",145000,AZN,2,100.0,11
2899607,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",185000,AZN,3,111.0,11
2879151,Agentlik,Kohna tikili,"['Nariman Narimanov m.', 'Narimanov r.']",151000,AZN,3,70.0,4
2899603,Owner,Yeni tikili,['Nasimi r.'],215000,AZN,3,100.0,15
2899601,Agentlik,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",109000,AZN,3,70.0,11
2888112,Agentlik,Yeni tikili,['Narimanov r.'],113000,AZN,1,58.0,7
2899600,Agentlik,Yeni tikili,"['Memar Acami m.', 'Binaqadi r.', '9-cu mikrorayon q.']",160000,AZN,4,132.0,16
2796342,Agentlik,Kohna tikili,"['Nariman Narimanov m.', 'Narimanov r.']",118000,AZN,3,70.0,5
2908260,Owner,Kohna tikili,"['Nasimi m.', 'Binaqadi r.', '6-ci mikrorayon q.']",155000,AZN,3,90.0,3
2866424,Agentlik,Yeni tikili,['Nasimi r.'],1062520,AZN,5,265.6,4
2915646,Owner,Yeni tikili,"['Memar Acami m.', 'Nasimi r.']",348000,AZN,4,230.0,10
2127952,Owner,Yeni tikili,['Nasimi r.'],434000,AZN,3,155.0,16
2899595,Owner,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",185000,AZN,3,119.0,15
2899593,Owner,Yeni tikili,"['28 May m.', 'Nasimi r.']",180000,AZN,3,109.0,3
2899590,Agentlik,Yeni tikili,['Narimanov r.'],270000,AZN,3,140.0,13
2899589,Agentlik,Kohna tikili,['Yasamal r.'],104000,AZN,3,60.0,3
2899588,Agentlik,Yeni tikili,['Suraxani r.'],70000,AZN,2,52.0,3
2899586,Agentlik,Kohna tikili,"['28 May m.', 'Nasimi r.']",130000,AZN,2,60.0,2
2899584,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",250000,AZN,3,135.0,16
2899583,Agentlik,Kohna tikili,['Xatai r.'],67000,AZN,2,70.0,2
2799823,Agentlik,Yeni tikili,"['8 Noyabr m.', 'Nasimi r.']",225000,AZN,3,135.0,5
2899582,Agentlik,Yeni tikili,['Suraxani r.'],92000,AZN,2,82.2,18
2899579,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",175000,AZN,2,85.0,8
2793522,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.', 'Yasamal q.']",290000,AZN,3,155.6,5
2750910,Agentlik,Yeni tikili,"['Xatai r.', 'Hazi Aslanov q.']",155000,AZN,3,92.0,3
2899576,Agentlik,Kohna tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.', 'Yasamal q.']",125000,AZN,3,75.0,2
2892439,Owner,Kohna tikili,"['Memar Acami m.', 'Nasimi r.', '3-cu mikrorayon q.']",93000,AZN,2,55.0,2
2899572,Owner,Yeni tikili,['Nasimi r.'],425000,AZN,4,190.0,14
2899570,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",119000,AZN,3,90.0,3
2899567,Owner,Yeni tikili,['Nasimi r.'],138500,AZN,1,76.7,7
2899566,Owner,Yeni tikili,"['Ahmadli m.', 'Xatai r.']",165000,AZN,3,106.0,8
2786794,Agentlik,Kohna tikili,"['28 May m.', 'Sahil m.', 'Sabail r.']",265000,AZN,4,96.0,10
2899563,Owner,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",148000,AZN,2,102.0,14
2620026,Agentlik,Yeni tikili,['Narimanov r.'],400000,AZN,3,140.0,9
2424970,Agentlik,Yeni tikili,['Nasimi r.'],300000,AZN,3,120.0,8
2899561,Owner,Kohna tikili,['Sabail r.'],206000,AZN,3,71.0,2
2638646,Owner,Yeni tikili,"['Neftchilar m.', 'Nizami r.', '8-ci kilometr q.']",82500,AZN,2,78.9,2
2851848,Agentlik,Yeni tikili,['Narimanov r.'],173265,AZN,2,73.7,15
2823345,Owner,Yeni tikili,"['Binaqadi r.', '8-ci mikrorayon q.']",147000,AZN,3,97.0,18
2887611,Owner,Kohna tikili,['Narimanov r.'],112000,AZN,2,55.0,4
2899562,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",210000,AZN,3,94.0,9
2899559,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",260000,AZN,3,155.0,10
2899558,Agentlik,Yeni tikili,"['Sabunchu r.', 'Bakixanov q.']",92000,AZN,2,72.0,17
2899556,Agentlik,Yeni tikili,['Narimanov r.'],212000,AZN,3,110.0,8
2899552,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",320000,AZN,3,157.0,6
2899551,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",170000,AZN,2,113.0,15
2899550,Owner,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",98000,AZN,1,68.0,14
2899549,Agentlik,Kohna tikili,"['Suraxani r.', 'Qarachuxur q.']",110000,AZN,4,100.0,9
2899547,Owner,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",157000,AZN,2,64.0,14
2899545,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",265000,AZN,3,105.0,7
2899541,Agentlik,Kohna tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",126900,AZN,3,60.0,2
2899539,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.', 'Kohna Gunashli q.']",97000,AZN,3,82.0,2
2899534,Owner,Yeni tikili,"['20 Yanvar m.', 'Nasimi r.']",198000,AZN,4,141.0,4
2899533,Owner,Yeni tikili,['Binaqadi r.'],190000,AZN,3,114.0,14
2899537,Owner,Yeni tikili,"['Memar Acami m.', 'Nasimi r.']",187000,AZN,3,125.0,12
2899538,Agentlik,Kohna tikili,"['Ahmadli m.', 'Xatai r.', 'Ahmadli q.']",120000,AZN,3,80.0,3
2899527,Agentlik,Yeni tikili,['Binaqadi r.'],154500,AZN,3,100.0,16
2836004,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",330000,AZN,3,135.0,14
2899520,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",95000,AZN,2,45.0,1
2899519,Agentlik,Kohna tikili,"['Sahil m.', 'Sabail r.']",310000,AZN,3,85.0,2
2899515,Owner,Yeni tikili,['Nasimi r.'],150000,AZN,2,90.0,16
2899512,Owner,Yeni tikili,['Binaqadi r.'],135000,AZN,3,100.0,10
2899507,Agentlik,Yeni tikili,['Narimanov r.'],1240000,AZN,3,280.0,3
2899504,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",300000,AZN,3,170.0,2
2904827,Owner,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",244000,AZN,3,125.0,2
2908260,Owner,Kohna tikili,"['Nasimi m.', 'Binaqadi r.', '6-ci mikrorayon q.']",155000,AZN,3,90.0,3
2884908,Owner,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",175500,AZN,3,90.0,16
2909014,Agentlik,Yeni tikili,"['Ahmadli m.', 'Hazi Aslanov m.', 'Xatai r.']",110000,AZN,2,70.0,10
2877823,Agentlik,Yeni tikili,['Xatai r.'],125000,AZN,2,96.6,5
2899500,Agentlik,Yeni tikili,"['Yasamal r.', 'Yasamal q.']",275000,AZN,3,86.0,14
2899494,Owner,Kohna tikili,"['Yasamal r.', 'Yasamal q.']",170000,AZN,4,100.0,3
2832109,Agentlik,Yeni tikili,['Yasamal r.'],260000,AZN,4,145.0,12
2899495,Owner,Yeni tikili,"['Avtovagzal m.', 'Binaqadi r.', 'Bilacari q.']",145000,AZN,3,128.0,3
2899493,Agentlik,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.']",109000,AZN,3,75.0,11
2899492,Agentlik,Kohna tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",87990,AZN,2,60.0,8
2899491,Agentlik,Yeni tikili,"['Ahmadli m.', 'Xatai r.', 'Ahmadli q.']",97000,AZN,2,72.0,7
2899490,Owner,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",89000,AZN,2,62.0,17
2899488,Owner,Kohna tikili,"['Neftchilar m.', 'Nizami r.', '8-ci kilometr q.']",122000,AZN,5,120.0,3
2899485,Agentlik,Kohna tikili,"['Hazi Aslanov m.', 'Xatai r.', 'Kohna Gunashli q.']",88000,AZN,3,60.0,7
2773779,Agentlik,Yeni tikili,['Nasimi r.'],270000,AZN,3,115.0,2
2899486,Agentlik,Yeni tikili,['Narimanov r.'],283200,AZN,4,166.6,8
2628761,Agentlik,Yeni tikili,['Xatai r.'],145000,AZN,2,88.0,7
28994,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",240000,AZN,3,120.0,2
28994,Owner,Kohna tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",84000,AZN,2,50.0,4
27961,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",255000,AZN,3,123.0,7
2899474,Agentlik,Kohna tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",165000,AZN,3,100.0,5
2890960,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",84000,AZN,1,45.6,13
